descriptor,missing_ratio,variance,mean,std
GATS5dv,0.11475409836065574,0.3854432084009539,1.0599802706678942,0.6208407270797832
GATS5i,0.11475409836065574,0.14927641334585198,0.49657240753442183,0.3863630589819011
GATS5m,0.11475409836065574,0.25101154485932253,0.7213989053702664,0.5010105237011719
GATS5p,0.11475409836065574,0.15752554440165853,0.428961660565805,0.39689487827592146
GATS5pe,0.11475409836065574,0.5465929274010111,1.0553131141651004,0.7393192324030338
GATS5se,0.13114754098360656,0.5928523413197176,0.9789646494731655,0.7699690521830846
GATS5v,0.11475409836065574,0.12546580514958267,0.6138028376755936,0.35421152599764827
GGI1,0.0,3.921526471378662,3.5245901639344264,1.9802844420382295
GGI10,0.0,0.00093106207981831,0.006208867947566406,0.030513309879760833
GGI2,0.0,1.1488747548946432,1.4535519125683063,1.0718557528392723
GGI3,0.0,0.3714945216256747,0.7011612021857924,0.609503504194746
GGI4,0.0,0.1824583468535274,0.37380692167577423,0.42715143316337756
GGI5,0.0,0.06681126675923439,0.16848816029143898,0.25847875494754763
GGI6,0.0,0.011862447335541107,0.04825768558789636,0.10891486278530174
GGI7,0.0,0.0073713992214692456,0.031008373294673056,0.08585685308389335
GGI8,0.0,0.0019536797428423183,0.012671978323812824,0.04420044957737781
GGI9,0.0,0.002005235058449879,0.009662011738514472,0.04477985103201974
GhoseFilter,0.0,0.1854340231120666,0.2459016393442623,0.430620509395531
HallKierAlpha,0.0,1.4339087257713092,-0.8404023845007452,1.1974592793791818
HeavyAtomCount,0.0,55.85326525127655,14.557377049180328,7.4735042149768365
HeavyAtomMolWt,0.0,18754.821512127397,238.98465573770494,136.9482439176472
HybRatio,0.0,0.08795726887570544,0.41115996540087785,0.2965759074431122
IC0,0.0,0.06836818147669824,1.7261892828348597,0.26147309895417203
IC1,0.0,0.19843429904923837,2.893277780486176,0.44545964918187414
IC2,0.0,0.3582358721111858,3.3256099471133984,0.5985280879885135
IC3,0.0,0.5208473018668733,3.5549931440297815,0.7216975141060646
IC4,0.0,0.6114115724185886,3.6211131318043535,0.7819281120528847
IC5,0.0,0.6541372568094658,3.6405649395223385,0.8087875226593606
Ipc,0.0,32397093017824.082,837573.704786009,5691844.430219793
JGI1,0.0,0.0112351517089499,0.29730540042484177,0.1059959985515958
JGI10,0.0,4.04185141092754e-06,0.0004374010012360705,0.002010435627153364
JGI2,0.0,0.0016443233717246158,0.09113759310091508,0.040550257357070074
JGI3,0.0,0.0008964125648332217,0.047676641320754866,0.029940149712939342
JGI4,0.0,0.0008712259896222715,0.0351127751122048,0.02951653756154796
JGI5,0.0,0.00045118545695177714,0.018440774979544508,0.021241126546202232
JGI6,0.0,0.00014396913383659643,0.006082573224249558,0.01199871384093297
JGI7,0.0,6.705663891627795e-05,0.003371680223566895,0.008188811813460971
JGI8,0.0,1.5958228325266102e-05,0.0010849441676052786,0.003994775128247659
JGI9,0.0,8.16452279563607e-06,0.0006392966415467197,0.0028573629093337216
JGT10,0.0,0.01149207188931848,0.5012890801964657,0.1072010815678577
Kappa1,0.0,111.45736530450377,16.493755692777224,10.557337036606521
Kappa2,0.0,47.66226628332524,8.87330234554109,6.9037863729496465
Kappa3,0.0,182.5196123530085,10.96496853411413,13.509981952356876
Kier1,0.0,110.62600722440607,17.376946095134635,10.517889865576938
Kier2,0.0,47.02204309235742,9.588402141940765,6.857262069686226
Kier3,0.04918032786885246,306.79823193871033,13.208812088351529,17.51565676583982
LabuteASA,0.0,2821.8417494849245,98.58496383221019,53.121010433583855
Lipinski,0.0,0.08868583714055363,0.9016393442622951,0.29780167417352377
MATS1Z,0.0,0.008734151177959726,-0.0694675671220637,0.09345668075616492
MATS1are,0.0,0.02202353011063556,-0.13866570055917807,0.14840326853083646
MATS1c,0.01639344262295082,0.09630854135962809,-0.4293087743836879,0.31033617475187786
MATS1d,0.0,0.07073071567468124,0.13429432922319198,0.26595246882606904
MATS1dv,0.0,0.023583953179520042,0.1699302317193449,0.15357067812417852
MATS1i,0.0,0.046838229774689225,-0.04161439341241561,0.2164214170887189
MATS1m,0.0,0.008195230211371678,-0.06741425131344274,0.09052751079849528
MATS1p,0.0,0.029358785975141823,0.008138213219778548,0.17134405730909322
MATS1pe,0.0,0.021977624554665592,-0.1346842010431857,0.1482485229426101
